path,folder,extension,bytes,rows,modified,chipboard_id,start_time_unix,start_time_string,acq_time_s,hv_v,threshold_kev,pixet_version,mpx_type,interface
08_thu_proton_daily_batch/toa_tot__r0000007004.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:42:52,G07-W0050,1707363770.882,Thu Feb  8 04:42:50.881999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007286.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:18:14,G07-W0050,1707369491.696,Thu Feb  8 06:18:11.696000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007299.t3pa,08_thu_proton_daily_batch,.t3pa,6932,245,2024-02-08T09:22:58,G07-W0050,1707369756.037,Thu Feb  8 06:22:36.036999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007106.t3pa,08_thu_proton_daily_batch,.t3pa,1077,39,2024-02-08T08:17:42,G07-W0050,1707365841.713,Thu Feb  8 05:17:21.713000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007130.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:25:32,G07-W0050,1707366328.312,Thu Feb  8 05:25:28.312000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007319.t3pa,08_thu_proton_daily_batch,.t3pa,1036,37,2024-02-08T09:29:42,G07-W0050,1707370160.718,Thu Feb  8 06:29:20.717999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007241.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:03:00,G07-W0050,1707368579.22,Thu Feb  8 06:02:59.220000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007127.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:24:30,G07-W0050,1707366267.61,Thu Feb  8 05:24:27.609999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007007.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:43:56,G07-W0050,1707363831.597,Thu Feb  8 04:43:51.596999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007092.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:12:40,G07-W0050,1707365558.449,Thu Feb  8 05:12:38.448999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007042.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:55:46,G07-W0050,1707364541.784,Thu Feb  8 04:55:41.783999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007096.t3pa,08_thu_proton_daily_batch,.t3pa,879,31,2024-02-08T08:14:20,G07-W0050,1707365639.382,Thu Feb  8 05:13:59.381999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007268.t3pa,08_thu_proton_daily_batch,.t3pa,735,26,2024-02-08T09:12:28,G07-W0050,1707369127.483,Thu Feb  8 06:12:07.483000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007150.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:32:16,G07-W0050,1707366734.949,Thu Feb  8 05:32:14.948999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007206.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:51:14,G07-W0050,1707367871.025,Thu Feb  8 05:51:11.025000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007051.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:58:46,G07-W0050,1707364723.88,Thu Feb  8 04:58:43.880000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007063.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:02:54,G07-W0050,1707364969.691,Thu Feb  8 05:02:49.690999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007061.t3pa,08_thu_proton_daily_batch,.t3pa,627,22,2024-02-08T08:02:30,G07-W0050,1707364928.225,Thu Feb  8 05:02:08.224999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007341.t3pa,08_thu_proton_daily_batch,.t3pa,1236,45,2024-02-08T09:37:06,G07-W0050,1707370605.893,Thu Feb  8 06:36:45.892999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007131.t3pa,08_thu_proton_daily_batch,.t3pa,917,33,2024-02-08T08:26:10,G07-W0050,1707366348.545,Thu Feb  8 05:25:48.545000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007297.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:21:58,G07-W0050,1707369715.586,Thu Feb  8 06:21:55.585999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007087.t3pa,08_thu_proton_daily_batch,.t3pa,953,34,2024-02-08T08:11:18,G07-W0050,1707365457.266,Thu Feb  8 05:10:57.266000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007100.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:15:22,G07-W0050,1707365720.313,Thu Feb  8 05:15:20.312999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007075.t3pa,08_thu_proton_daily_batch,.t3pa,1479,53,2024-02-08T08:07:12,G07-W0050,1707365212.487,Thu Feb  8 05:06:52.486999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007218.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:55:16,G07-W0050,1707368113.81,Thu Feb  8 05:55:13.809999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007079.t3pa,08_thu_proton_daily_batch,.t3pa,764,27,2024-02-08T08:08:32,G07-W0050,1707365293.418,Thu Feb  8 05:08:13.417999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007171.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:39:26,G07-W0050,1707367161.843,Thu Feb  8 05:39:21.842999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006989.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:37:48,G07-W0050,1707363467.383,Thu Feb  8 04:37:47.382999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007058.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:01:08,G07-W0050,1707364866.526,Thu Feb  8 05:01:06.526000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007123.t3pa,08_thu_proton_daily_batch,.t3pa,783,28,2024-02-08T08:23:28,G07-W0050,1707366186.678,Thu Feb  8 05:23:06.677999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007187.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:44:48,G07-W0050,1707367485.585,Thu Feb  8 05:44:45.585000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007190.t3pa,08_thu_proton_daily_batch,.t3pa,508,18,2024-02-08T08:46:08,G07-W0050,1707367546.283,Thu Feb  8 05:45:46.282999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007271.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:13:10,G07-W0050,1707369188.187,Thu Feb  8 06:13:08.187000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007314.t3pa,08_thu_proton_daily_batch,.t3pa,847,30,2024-02-08T09:28:00,G07-W0050,1707370059.553,Thu Feb  8 06:27:39.552999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007331.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:33:26,G07-W0050,1707370403.53,Thu Feb  8 06:33:23.529999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007144.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:30:14,G07-W0050,1707366611.583,Thu Feb  8 05:30:11.582999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007143.t3pa,08_thu_proton_daily_batch,.t3pa,1030,37,2024-02-08T08:30:10,G07-W0050,1707366591.35,Thu Feb  8 05:29:51.349999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007122.t3pa,08_thu_proton_daily_batch,.t3pa,1032,37,2024-02-08T08:23:08,G07-W0050,1707366166.445,Thu Feb  8 05:22:46.444999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007244.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:04:02,G07-W0050,1707368640.889,Thu Feb  8 06:04:00.888999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007269.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:12:30,G07-W0050,1707369147.721,Thu Feb  8 06:12:27.720999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007184.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:43:46,G07-W0050,1707367424.886,Thu Feb  8 05:43:44.885999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007309.t3pa,08_thu_proton_daily_batch,.t3pa,2838,102,2024-02-08T09:26:18,G07-W0050,1707369958.386,Thu Feb  8 06:25:58.385999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007098.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:14:44,G07-W0050,1707365679.847,Thu Feb  8 05:14:39.846999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007254.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:07:26,G07-W0050,1707368844.22,Thu Feb  8 06:07:24.220000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007040.t3pa,08_thu_proton_daily_batch,.t3pa,1937,70,2024-02-08T07:55:22,G07-W0050,1707364501.302,Thu Feb  8 04:55:01.302000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007255.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:07:46,G07-W0050,1707368864.453,Thu Feb  8 06:07:44.453000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007162.t3pa,08_thu_proton_daily_batch,.t3pa,566,20,2024-02-08T08:36:32,G07-W0050,1707366977.744,Thu Feb  8 05:36:17.743999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007239.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:02:20,G07-W0050,1707368538.738,Thu Feb  8 06:02:18.737999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007159.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:35:20,G07-W0050,1707366917.046,Thu Feb  8 05:35:17.046000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007140.t3pa,08_thu_proton_daily_batch,.t3pa,1160,42,2024-02-08T08:29:10,G07-W0050,1707366530.651,Thu Feb  8 05:28:50.651000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007155.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:33:58,G07-W0050,1707366836.113,Thu Feb  8 05:33:56.112999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007171.t3pa,08_thu_proton_daily_batch,.t3pa,563,20,2024-02-08T08:39:42,G07-W0050,1707367161.843,Thu Feb  8 05:39:21.842999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006978.t3pa,08_thu_proton_daily_batch,.t3pa,974,35,2024-02-08T07:34:26,G07-W0050,1707363244.617,Thu Feb  8 04:34:04.617000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007147.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:31:14,G07-W0050,1707366673.266,Thu Feb  8 05:31:13.266000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007177.t3pa,08_thu_proton_daily_batch,.t3pa,1150,42,2024-02-08T08:41:44,G07-W0050,1707367283.24,Thu Feb  8 05:41:23.240000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007029.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:51:20,G07-W0050,1707364278.735,Thu Feb  8 04:51:18.734999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007125.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:23:50,G07-W0050,1707366227.144,Thu Feb  8 05:23:47.144000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007042.t3pa,08_thu_proton_daily_batch,.t3pa,407,14,2024-02-08T07:56:02,G07-W0050,1707364541.784,Thu Feb  8 04:55:41.783999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007071.t3pa,08_thu_proton_daily_batch,.t3pa,679,24,2024-02-08T08:05:50,G07-W0050,1707365131.555,Thu Feb  8 05:05:31.555000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006984.t3pa,08_thu_proton_daily_batch,.t3pa,2206,80,2024-02-08T07:36:28,G07-W0050,1707363366.218,Thu Feb  8 04:36:06.217999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007003.t3pa,08_thu_proton_daily_batch,.t3pa,917,32,2024-02-08T07:42:50,G07-W0050,1707363750.649,Thu Feb  8 04:42:30.648999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007280.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:16:12,G07-W0050,1707369370.299,Thu Feb  8 06:16:10.299000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007187.t3pa,08_thu_proton_daily_batch,.t3pa,698,25,2024-02-08T08:45:06,G07-W0050,1707367485.585,Thu Feb  8 05:44:45.585000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007057.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:00:48,G07-W0050,1707364846.293,Thu Feb  8 05:00:46.292999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007053.t3pa,08_thu_proton_daily_batch,.t3pa,2103,76,2024-02-08T07:59:46,G07-W0050,1707364765.346,Thu Feb  8 04:59:25.345999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007094.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:13:20,G07-W0050,1707365598.916,Thu Feb  8 05:13:18.915999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007219.t3pa,08_thu_proton_daily_batch,.t3pa,759,27,2024-02-08T08:55:54,G07-W0050,1707368134.059,Thu Feb  8 05:55:34.059000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006992.t3pa,08_thu_proton_daily_batch,.t3pa,1676,61,2024-02-08T07:39:10,G07-W0050,1707363528.083,Thu Feb  8 04:38:48.082999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007313.t3pa,08_thu_proton_daily_batch,.t3pa,2425,87,2024-02-08T09:27:40,G07-W0050,1707370039.32,Thu Feb  8 06:27:19.319999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006974.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:32:46,G07-W0050,1707363163.701,Thu Feb  8 04:32:43.700999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007102.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:16:02,G07-W0050,1707365760.779,Thu Feb  8 05:16:00.779000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007274.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:14:10,G07-W0050,1707369248.885,Thu Feb  8 06:14:08.884999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007207.t3pa,08_thu_proton_daily_batch,.t3pa,247,8,2024-02-08T08:51:52,G07-W0050,1707367891.258,Thu Feb  8 05:51:31.257999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007109.t3pa,08_thu_proton_daily_batch,.t3pa,1026,37,2024-02-08T08:18:42,G07-W0050,1707365902.416,Thu Feb  8 05:18:22.415999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007056.t3pa,08_thu_proton_daily_batch,.t3pa,1076,39,2024-02-08T08:00:48,G07-W0050,1707364826.06,Thu Feb  8 05:00:26.059999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007331.t3pa,08_thu_proton_daily_batch,.t3pa,179282,6192,2024-02-08T09:33:44,G07-W0050,1707370403.53,Thu Feb  8 06:33:23.529999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007083.t3pa,08_thu_proton_daily_batch,.t3pa,1262,45,2024-02-08T08:09:56,G07-W0050,1707365374.35,Thu Feb  8 05:09:34.349999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006984.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:36:08,G07-W0050,1707363366.218,Thu Feb  8 04:36:06.217999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006991.t3pa,08_thu_proton_daily_batch,.t3pa,736,26,2024-02-08T07:38:48,G07-W0050,1707363507.85,Thu Feb  8 04:38:27.849999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006986.t3pa,08_thu_proton_daily_batch,.t3pa,963,34,2024-02-08T07:37:08,G07-W0050,1707363406.684,Thu Feb  8 04:36:46.684000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007050.t3pa,08_thu_proton_daily_batch,.t3pa,915,33,2024-02-08T07:58:42,G07-W0050,1707364703.647,Thu Feb  8 04:58:23.647000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007016.t3pa,08_thu_proton_daily_batch,.t3pa,1188,43,2024-02-08T07:47:16,G07-W0050,1707364014.697,Thu Feb  8 04:46:54.697000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007056.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:00:28,G07-W0050,1707364826.06,Thu Feb  8 05:00:26.059999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007290.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:19:34,G07-W0050,1707369572.628,Thu Feb  8 06:19:32.628000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007165.t3pa,08_thu_proton_daily_batch,.t3pa,811,29,2024-02-08T08:37:40,G07-W0050,1707367039.444,Thu Feb  8 05:37:19.444000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007337.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:35:26,G07-W0050,1707370524.961,Thu Feb  8 06:35:24.960999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007245.t3pa,08_thu_proton_daily_batch,.t3pa,1073,38,2024-02-08T09:04:42,G07-W0050,1707368661.137,Thu Feb  8 06:04:21.137000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007289.t3pa,08_thu_proton_daily_batch,.t3pa,1101,39,2024-02-08T09:19:32,G07-W0050,1707369552.395,Thu Feb  8 06:19:12.394999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007084.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:09:58,G07-W0050,1707365395.567,Thu Feb  8 05:09:55.566999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007254.t3pa,08_thu_proton_daily_batch,.t3pa,938,33,2024-02-08T09:07:44,G07-W0050,1707368844.22,Thu Feb  8 06:07:24.220000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007019.t3pa,08_thu_proton_daily_batch,.t3pa,1338,48,2024-02-08T07:48:14,G07-W0050,1707364075.398,Thu Feb  8 04:47:55.398000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006983.t3pa,08_thu_proton_daily_batch,.t3pa,3094,113,2024-02-08T07:36:06,G07-W0050,1707363345.985,Thu Feb  8 04:35:45.984999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007299.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:22:38,G07-W0050,1707369756.037,Thu Feb  8 06:22:36.036999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007160.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:35:40,G07-W0050,1707366937.279,Thu Feb  8 05:35:37.279000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007092.t3pa,08_thu_proton_daily_batch,.t3pa,928,33,2024-02-08T08:13:00,G07-W0050,1707365558.449,Thu Feb  8 05:12:38.448999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007275.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:14:32,G07-W0050,1707369269.118,Thu Feb  8 06:14:29.118000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007026.t3pa,08_thu_proton_daily_batch,.t3pa,538,19,2024-02-08T07:50:38,G07-W0050,1707364217.032,Thu Feb  8 04:50:17.032000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007015.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:46:36,G07-W0050,1707363994.465,Thu Feb  8 04:46:34.464999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007277.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:15:12,G07-W0050,1707369309.584,Thu Feb  8 06:15:09.584000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007298.t3pa,08_thu_proton_daily_batch,.t3pa,5423,193,2024-02-08T09:22:36,G07-W0050,1707369735.819,Thu Feb  8 06:22:15.819000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000006994.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T07:39:30,G07-W0050,1707363568.549,Thu Feb  8 04:39:28.549000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007158.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T08:34:58,G07-W0050,1707366896.813,Thu Feb  8 05:34:56.812999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007328.t3pa.info,08_thu_proton_daily_batch,.t3pa.info,944,,2024-02-08T09:32:24,G07-W0050,1707370342.83,Thu Feb  8 06:32:22.829999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
08_thu_proton_daily_batch/toa_tot__r0000007202.t3pa,08_thu_proton_daily_batch,.t3pa,387,13,2024-02-08T08:50:12,G07-W0050,1707367790.094,Thu Feb  8 05:49:50.094000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
